@relation 'project-crime-binary-weka.filters.supervised.instance.Resample-B0.0-S1-Z14.16-no-replacement-V-weka.filters.unsupervised.attribute.Remove-R7,9,14,38,44-50,78,93,96,99-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.supervised.instance.Resample-B0.0-S1-Z33.0-no-replacement-V-weka.filters.unsupervised.attribute.Remove-R1-2,5-9,11-12,14,16,18-24,26-34,36,38-39,41-56,60-62,64-65,67-86'

@attribute pctBlack numeric
@attribute pctWhite numeric
@attribute medIncome numeric
@attribute pctWdiv numeric
@attribute pctPubAsst numeric
@attribute medFamIncome numeric
@attribute persPoverty numeric
@attribute pctMaleDivorc numeric
@attribute pctFemDivorc numeric
@attribute pctKidsBornNevrMarr numeric
@attribute pctPersOwnOccup numeric
@attribute pctPopDenseHous numeric
@attribute pctSmallHousUnits numeric
@attribute pctHousOwnerOccup numeric
@attribute pctHousWOphone numeric
@attribute Class {0,1}

@data
28.59,69.89,21174,30.34,9.1,25387,7877,15.07,17.42,5.55,58.12,4.05,50.37,56.7,8.48,1
0.52,98.45,32369,56.89,2.35,40783,745,7.81,11.34,0.12,76.81,0.52,37.47,70.2,0.51,1
4.41,84.78,25556,37.97,4.51,26760,1433,6.41,10.56,0.88,38.35,5.91,45.28,39.84,0.97,1
1.37,96.44,33214,52.75,3.21,38421,1175,7.48,9.6,1.58,70.09,0.93,43.14,63.74,0.52,1
3.34,94.66,34995,43,5.41,41116,5928,10.89,14.27,1.91,68.39,2.64,47.18,60.21,2.05,1
1.47,97.91,48481,51.1,2.82,52105,413,8.69,7.75,0.58,90.49,1.42,30.04,89.52,1.15,1
8.69,88.92,41814,58.35,3.83,50228,2199,6.44,8.76,1.38,75.88,0.96,45.4,70.21,0.97,1
1.14,94.86,34450,45.64,4.31,40877,730,7.72,9.33,2.47,74,2.61,41.34,71.66,2.09,1
0.46,96.45,44250,59.8,1.72,50246,417,6.32,8.94,0.5,85.27,0.73,29.21,82.18,0.4,1
1.53,87.27,52970,44.67,3.73,58064,4045,8.66,12.49,2.08,76.8,5.15,41.27,75.72,0.64,1
0.53,98.59,45538,63.64,1.86,49630,392,4.51,6.7,0.47,91.07,0.48,21.53,88.82,0.13,1
9.32,87.84,28435,36.66,4.17,33294,978,11.68,13.93,1.13,59.47,2.97,43.87,56.74,5.21,1
5.27,74.08,26629,29.17,16.21,29549,4755,10.03,15.68,4.35,56.22,8.78,48.21,55.63,5.65,1
1.64,92.31,41096,33.61,1.38,41603,413,7.71,10.42,0.84,81.92,3.94,5.86,83.23,0.77,1
1.04,92.63,60688,69.96,2.64,64063,141,4.17,5.78,0.15,91.45,0.66,13.37,90.4,0.53,1
0.67,98.15,35301,54.29,3.28,40271,475,7.61,11.62,1.94,61.95,1.57,40.4,56.32,1.28,1
0.49,65.84,27074,14.85,15.23,27157,4373,7.18,10.89,9.59,44.42,44.16,65.26,49.04,7.27,1
0.57,88.39,33969,37.44,3.81,37304,1515,7.29,9.93,3.52,35.47,9,65.21,33.37,5.41,1
9.69,89.52,23773,43.75,8.65,26537,1322,9.65,12.34,2.99,62.28,0.65,56.32,55.3,1.91,1
0.76,96.23,28259,46.95,6.53,35036,568,5.92,9.78,0.64,79.67,0.91,35,78.69,1.35,1
9.67,89.87,21543,30.04,10.49,25530,3383,11.27,14.79,3.74,58.75,3.03,50.11,57.57,13.56,1
0.31,98.63,36091,47.33,3.41,41312,746,8.72,10.57,1.42,78.24,1.63,37.23,72.34,1.44,1
1.07,92.13,43365,55.41,4.94,50622,428,6.89,9.46,1.02,66.93,2.92,47.31,58.97,0.47,1
0.23,97.86,60566,58.51,2.63,63047,183,4.71,6.92,0.51,89.53,0.6,18.41,87.7,0.3,1
2.01,94.86,36945,38.8,8.39,43209,4418,8.88,11.96,3.86,62.72,1.89,54.02,58.64,3.73,1
4.66,91.37,31510,45.13,4.15,35482,876,9.08,11.53,0.72,69.22,1.73,34.32,66.71,2.79,1
0.99,90.64,36716,43.46,3.17,41945,4897,11.23,15.41,1.77,70.31,2.61,41.24,65.23,1.67,1
7.07,71.04,45820,50.06,4.48,49619,643,9.2,12.96,1.12,77.43,5.29,30.65,77.22,1.34,1
10.69,48.15,29015,19.07,13.46,30540,8279,9.33,14.45,9.17,40.34,34.24,77.69,42.35,6,1
0.86,95.09,50684,51.62,3.28,55726,568,4.78,7.62,0.87,92.65,1.11,26.43,89.24,0.63,1
2.66,91.45,38802,36.82,3.61,41725,4555,12.67,15.56,1.85,67.36,5.03,41.29,64.29,1.95,1
2.33,96.7,38068,42.88,2.04,41985,1437,8.09,12.37,0.85,76.51,1.04,27.86,72.81,2.7,1
12.78,39.81,56098,50.35,4.63,57808,353,6.57,10.18,0.37,86.9,7.87,35.54,87.25,0.28,1
33.74,65.55,17254,29.09,14.47,25806,3429,6.92,9.86,8.36,58.29,3.67,47.99,54.95,10.34,1
9.65,77.61,53840,47.72,1.71,57557,512,8.16,12.44,2.4,65.66,5.05,27.69,64.29,1.56,1
13.91,80.5,36271,40.64,3.04,39112,22307,8.83,12.61,2.35,64.46,2.48,33.3,62.49,2.5,1
0.14,98.65,22378,38,10.13,29836,2693,7.67,9.94,1.23,80.57,1.12,46.93,74.88,3.54,1
10.97,73.14,31561,30.29,13.84,34022,5400,12.11,16.93,5.07,60.02,11.39,48.19,61.06,6.58,1
1.27,98.27,27834,69.63,3.68,33024,944,7.78,9.61,0.61,74.92,0.81,81.68,74.38,3.02,1
1.39,85.37,84498,79.43,1.98,100131,191,5.41,9.59,2.27,91.23,0.88,12.94,90.49,0,1
0.24,97.76,39437,57.3,2.78,44023,850,6.14,8.72,0.37,84.98,1.62,32.84,79.5,0.54,1
56.07,39.68,47121,38.61,4.48,48756,1614,7.27,12.43,4.06,92.36,2.68,7.02,93.63,1.82,1
6.59,89.35,46866,58.83,4.25,54294,242,6.42,9.61,1.57,73.9,1.03,41.55,63.36,0.12,1
0.69,79.46,123625,76.47,2.2,131315,449,3.29,5.05,0.62,96.14,0.8,3.06,96.22,0,1
3.26,91.39,59069,62.24,1.04,62724,379,6.05,8.93,0.83,84.04,1.08,35.75,80.9,0.26,1
1.35,91.52,55407,63.29,1.88,63187,2061,5.9,8.28,0.37,83.04,1.31,30.01,74.7,0.34,1
0.46,98.47,60274,60.08,3.98,66386,519,4.39,7.99,0.5,87.64,0.27,26.64,84.02,0.12,1
1.61,94.27,21105,25.96,7.25,24270,2695,10.42,15.2,1.48,68.49,4.01,38.69,67.2,10.78,1
2.87,87.21,49475,51.16,2.05,53292,936,6.72,10.02,1.09,78.9,2.81,35.16,73.83,0.74,1
3.03,95.43,37775,37.82,7.64,43947,669,6.47,9.54,1.34,81.6,1.55,36.96,74.8,0.91,1
1,86.47,30469,48.95,7.69,36511,2960,6.73,9.23,3.08,67.54,4.34,42.69,65.54,4.13,1
0.62,63.53,32857,28.99,9.5,35254,2225,8.62,11.71,4.13,55.86,16.86,45.05,55.31,2.78,1
1.02,97.75,58018,64,2.2,62712,83,4.48,7.41,0.21,90.42,0.35,21.19,86.72,0.21,1
0.99,97.62,41586,44.79,5.32,48331,2201,7.59,10.38,1.47,73.34,1.27,48.84,66.08,0.69,1
1.63,94.57,51014,60.64,1.42,55696,500,6.62,10.01,0.8,84.32,0.84,36.27,79.8,0.09,1
3.6,85.09,50475,57.92,2.54,58531,1013,7.07,9.75,1.01,67.36,2.41,50.64,58.06,1.17,1
25.58,72.23,26934,29.11,7.39,31516,3264,12.31,14.7,6.07,58.1,2.74,40.08,56.93,9.72,1
1.54,95.23,29584,44.86,4.35,36008,1116,11.54,15.19,3.72,42.08,2.47,72.06,35.17,1.3,1
29,69.88,21352,29.58,11.34,26083,6207,10.48,16.11,7.24,57.35,3.45,46.71,57.29,8.78,1
24.96,71,19397,29.9,12.93,23708,7908,10.45,13.2,5.69,65.71,7.19,43.93,64.51,8.66,1
4.99,86.37,23810,33.53,5.89,29560,2106,10.52,13.71,1.97,71.84,2.46,42.7,71.84,7.96,1
1.29,96.46,91951,76.64,2.36,109512,448,4.51,8.47,0.54,82.78,0.4,17.99,79.24,0.52,1
0.38,98.17,63032,62.47,2.23,68667,288,5.74,7.11,0.5,88.98,0.33,20.9,86.37,0.13,1
0.89,98.1,37683,37.59,7.14,42734,838,10.51,14.04,2.85,69.74,1.21,37.96,66.9,1.11,1
0.2,98.33,25855,43.2,4.33,31040,1390,9.88,11.97,1.2,71.37,1.73,44.11,69.03,9.21,1
26.72,64.71,17876,32.19,8.53,27646,5415,19.09,10.61,6.48,39.19,7.18,66.65,36.44,10.77,1
3.64,82.76,42962,49.19,5.3,49851,5328,11.56,15.3,3.48,51.04,10.47,61.71,50.78,1.85,1
0.17,98.58,29492,53,5.6,35844,842,6.27,9.26,1.32,74.79,1.27,46.35,67.43,2.36,1
0.41,98.89,35951,35.14,5.47,38146,606,7.51,11.24,2.2,78.54,2.08,40.8,75.69,2.66,1
0.74,97.12,39378,45.7,3.58,42226,1601,8.28,11.66,2.54,79.42,1.82,40.35,74.64,0.4,1
6.5,91.93,31848,43.96,6,39249,794,9.88,13.18,2.77,63.34,1.39,44.66,57.5,1.53,1
10.93,87.31,42281,45.62,2.38,44349,263,5.65,9.49,1.07,85.47,1.7,9.05,85.16,0.95,1
1.81,77.9,56307,55.05,2.39,64717,6948,7.85,13.56,1.02,64.94,4.83,48.4,62.46,0.2,1
1.4,97.36,24215,45.67,6.51,30570,1840,8.4,10.57,1.41,69.4,1.21,45.54,65.47,4.81,1
2.97,96.08,34670,42.03,5.43,39841,1847,9.16,13.21,1.96,73.58,1.36,35.22,70.34,2.74,1
17.65,80.52,22092,30.95,5.73,34561,1739,6.5,8.78,1.13,54.96,1.96,52.68,49.7,5.06,1
0.29,96,19183,42.09,3.97,23542,5397,2.13,3.35,0.25,40.41,21.71,40.15,40.43,4.56,1
0.3,98.16,22146,50.82,7.67,30041,1684,8.45,11.21,1.1,66.79,1.31,51.31,58.79,3.05,1
3.25,95.34,32002,50.91,3.48,37794,1447,9.7,13.09,1.26,79.07,0.8,34.08,75.03,0.69,1
10.09,88.84,27597,50.58,3.87,37862,3132,11.27,12.62,2.08,66.71,1,45.59,59.51,3.97,1
6.58,92.38,38962,49.27,2.32,44725,785,8.89,13.4,1.53,74.74,0.74,31.87,68.94,1.3,1
0.76,98.02,48889,51.57,2.86,52590,431,7.96,9.33,0.58,88.34,1.18,36.84,85.78,1.17,1
5.9,93.09,23053,37.72,8.57,31421,7803,11.51,13.25,1.94,61.85,1.36,52.1,56.84,9.24,1
0.57,98.69,32596,42.88,6,38864,1754,7.14,10.16,1.26,79.75,1.07,41.03,73.52,0.55,1
0.25,66.05,100077,73.93,1.1,105123,497,2.35,6.27,0.6,93.36,4.49,13.71,93.91,0.19,1
7.95,90.77,23318,32.52,6.26,29391,7291,9.68,12.94,1.64,62.75,2.24,45.3,59.93,8.75,1
7.89,74.72,33453,43.89,7.82,36720,12823,9.41,14.11,3.48,56.36,9.61,57.93,58.43,3.51,1
9.12,88.63,28070,45.77,6.7,33969,2468,9.42,12.62,2.52,69.49,2.17,53.78,66.59,2.44,1
17.99,81.32,22369,28.29,6.25,28237,3447,11.9,14.13,3.43,62.81,3.3,60.79,63.52,9.1,1
0.06,97.1,30743,55.55,5.85,35265,904,7.11,7.79,1.22,76.04,2.08,37.79,71,1.6,1
0.37,98.93,41325,55.11,3.18,46334,361,7.84,8.75,0.97,82.44,1.55,39.68,78.63,0.81,1
0.28,98.83,31235,51.45,4.67,38391,1632,8.61,11.97,1.74,64.12,1.25,48.35,58.09,4.6,1
0.5,93.04,31063,44.97,5.42,35137,1519,11.37,14.71,1.96,67.42,3.44,40.12,65.1,3.8,1
1.33,91.88,33000,39.54,4.71,36301,939,7.71,11.15,1.17,75.83,1.95,27.89,71.79,3.43,1
6.39,89.78,27770,45.85,9.97,32883,9923,10.4,13.36,4.12,66.18,3.16,49.94,61.99,4.39,1
7.11,89.91,21463,41.07,7.49,28301,5956,5.96,9.06,4.53,42.66,2.52,56.31,38.65,3.28,1
5.59,91.27,34324,46.35,4.3,40946,1870,9.1,12.98,2.17,66.12,2.08,55.9,57.7,1.13,1
3.51,94.86,24864,40.35,5.24,28551,1277,11.73,15.86,1.85,62.87,1.8,59.98,63.19,4.58,1
0.72,97.78,34506,54.85,3.36,41338,2502,8.77,12.36,0.83,71.98,0.81,39.52,65.93,0.9,1
30.08,58.09,22468,24.82,4.39,24304,9146,9.6,13.18,3.9,44.96,8.12,54.56,41.46,10.13,1
5.28,91.32,29354,44.32,8.88,37152,4338,10.76,14.45,3.38,55.74,2.01,51.83,52.73,3.67,1
1.06,95.63,46082,57.86,4.91,51305,495,5.7,7.56,0.45,79.5,1.31,37.07,74.56,0,1
0.7,97.24,43968,65.19,2.46,49824,306,5.51,6.8,0.96,88.4,0.38,22.04,84.71,0.12,1
1.14,91.22,19382,37.69,8.67,25644,3717,13.13,16.1,2.49,52.71,4.04,63.24,49.74,9.1,1
0.29,98.87,32655,46.92,5.55,37328,914,8.58,11.43,1.1,68.3,1.07,49.46,63.15,3.03,1
0.31,98.88,37397,49.11,3.53,41568,943,5.65,8.06,0.49,88.06,0.97,35.94,88.93,0.43,1
88.99,9.51,27893,20.45,9.09,31856,1615,13.75,21.91,8.28,54.46,2.66,48.4,48.35,1.61,1
0.98,88.96,34182,40.48,3.85,36533,1220,12.71,16.83,1.17,73.88,3.52,44.23,71.96,2.58,1
2.14,95.84,27023,46.31,4.16,34084,3800,10.85,13.93,1.48,64,1.78,49.4,59.37,6.92,1
1.81,93.64,38354,41.17,1.66,42677,2305,9.48,13.94,1.13,66.67,2.85,33.84,62.76,2.91,1
0.95,76.55,39967,40.01,6.42,44767,4082,9.57,14.62,3.44,57.01,11.2,54.2,56.43,3.12,1
0.64,97.97,44277,61.05,2.33,53673,266,5.67,8.83,0.49,80,0.46,35.07,71.3,0.46,1
1.17,96.11,39735,49.27,4.84,50103,892,8.1,11.22,1.57,72.32,1.14,40.29,63.62,1.11,1
0.52,96.17,51499,62.18,1.42,60949,1119,9.24,14.18,0.74,74.65,0.7,36.77,67.36,0.88,1
0.97,96.59,42679,50.23,4.62,50428,1822,6.8,9.47,1.46,68.44,1.58,44.98,61.1,0.76,1
3.69,81.15,44700,46.24,5.62,48519,3559,9.06,12.44,1.84,71.44,7,38,72.06,0.87,1
4.58,91.47,66760,68.6,1.75,77022,513,4.26,6.93,0.53,85.49,0.64,20.17,81.28,0.2,1
31.19,64.23,27914,32.65,7.28,31915,2176,12.13,15.1,2.83,71.71,4.53,45.01,72.99,8.64,1
3,90.24,31171,48.12,6.51,37943,4765,12.32,17.36,1.82,51.24,4.4,59.77,48.24,1.5,1
1.39,81.23,47143,46.16,5.31,50577,1506,7.09,10.58,1.72,82.53,7.05,22.91,82.43,0.75,1
7.41,79.38,38388,35.83,10.18,41339,9128,11.35,16.06,4.7,64.36,6.6,40.64,62.94,2.46,1
0.51,98.75,22430,36.62,8.72,27456,4791,11.48,15.12,2.14,61.71,1.49,47.68,59.9,6.05,1
7.45,92.17,26867,48.97,7.19,31891,2356,6.85,9.04,2.24,83.28,0.79,41.79,80.87,1.07,1
5.25,93.64,36698,42.65,2.53,39659,801,8.49,12.69,0.41,75.63,1.31,28.3,73.13,2.09,1
5.16,93.4,35795,55.57,4.26,44171,397,7.7,10.38,1.61,74.42,0.87,41.43,64.33,1.61,1
4.17,59.91,54364,50.34,3.2,56959,904,6.76,9.45,0.88,76.5,8.29,26.48,74.18,0.85,1
0.73,94.12,36512,41.06,3.1,39622,399,7.53,10.94,0.07,78.83,2.49,19.35,77.72,1.72,1
0.35,98.04,38785,52.5,3.4,43274,929,7.23,10.55,1.54,79.92,1.45,39.29,73.3,0.42,1
3.54,63.92,33273,17.39,14.06,33997,5143,8.21,12.56,5.27,63.4,32.6,47.08,60.93,3.8,1
1.84,79.72,39572,38.58,6.2,43596,730,10.53,14.96,1.86,66.9,8.09,31.99,72.04,1.42,1
0.92,93.14,19642,47.56,4.5,30340,5035,7.27,10.97,3.06,51.1,3.17,56.02,45.82,4.33,1
5.6,88.73,32455,46.82,7.45,38532,8492,6.53,9.4,4.28,35.09,3.87,65.23,31,1.94,1
1.67,90.93,42565,44.12,1.83,48113,879,8.75,11.98,1.43,73.93,4.04,29.09,70.23,2.28,1
8.32,60.62,34552,30.35,9.74,36604,3550,11.79,17.54,6.71,30.15,19.82,74.95,31.36,3.32,1
10.72,86.68,29652,37.56,3.61,33391,1944,12.58,15.72,3.3,64.98,2.14,52.95,62.68,4.54,1
0.61,96.62,27922,54.28,6.11,42055,1294,3.31,6.18,4.24,54.38,3.06,50.58,50.59,1.88,1
5.13,88.12,45043,46.08,1.82,48162,1471,8.66,12.41,0.98,74.17,4.31,28,70.96,3.13,1
4.8,94.68,25258,24.42,6.35,28312,1698,10.27,15.27,2.37,65.06,2.67,39.52,63.45,9.12,1
3.2,95.56,27095,39.75,5.12,31528,881,10.67,15.6,0.94,57.73,2.3,52.22,54.68,6.96,1
1.32,91.07,42299,51.8,2.07,50396,1281,10.99,15.25,1.36,63.59,2.2,47.56,57.62,0.7,1
0.55,98.55,42523,52.8,4.09,49060,715,5.3,7.36,0.62,85.88,0.83,37.82,80.47,0.75,1
0.8,97.85,40321,41.56,4.72,46700,400,6.8,9.36,1.08,80.67,1.39,35.49,74.73,0,1
2.78,94.3,39045,52.86,3.03,44381,1720,8.11,11.89,1.05,78.45,1.4,37.25,71.62,1,1
0.4,98.03,40330,54.36,6.74,44054,525,5.85,6.82,1.21,91.04,1.03,29.21,88.81,0.21,1
0.14,97.38,25711,44.24,5.14,31786,3131,11.51,13.11,1.02,69.17,1.59,45.7,64.96,3.53,1
2.6,95.22,48125,60.41,1.49,56396,455,11.88,10.58,1.47,72.43,0.59,57,65.85,0.58,1
0.17,98.88,40934,63.47,2.4,53350,517,10.12,10.32,0.14,86.31,0.77,53.45,83.77,0.89,1
0.95,94.72,53781,53.19,2.5,58764,165,7.69,10.48,1.75,79.94,1.37,45.9,74.9,0.36,1
0.92,97.32,30638,39.64,7.2,36016,3557,10.39,12.81,1.47,81.89,2.18,41.67,78.45,1.94,1
0.23,98.28,37082,56.31,4.61,42905,859,6.01,8.6,1.6,71.39,0.72,43.11,64.52,0.92,1
0.77,97.83,37771,56.78,2.3,42437,472,7.56,10.01,1.26,81.16,1.09,37.16,75.78,0.31,1
20.01,76.76,35911,47.87,6.09,42634,2049,8.28,10.24,3.99,64.64,3.18,48.67,61.22,2.09,1
16.16,80.24,31793,34.09,5.89,37216,1458,12.18,15.79,5.33,51.85,3.08,70.51,44.47,3.19,1
2.88,90.55,49712,54.93,1.35,60009,547,7.73,10.15,1.57,65.04,1.44,54.19,53.34,0.61,1
0.68,98.21,33961,41.71,3.39,38256,572,7.08,9.28,0.82,80.86,1.83,32.52,81.74,0.51,1
1.72,95.26,44970,63.88,2.38,53128,291,7.16,8.82,0.1,75.66,1.16,45.27,69.04,0.47,1
0.88,96.09,34006,50.4,3.74,43656,2432,11.16,15.79,1.17,67.24,1.77,45.78,60.6,2.05,1
6.52,85.19,35856,45.29,1.87,38347,580,9.5,13.32,0.77,67.41,3.17,21.41,65.6,1.23,1
2.55,86.25,40256,32.55,7.41,43616,2461,10.63,12.9,2.56,61.09,8.65,39.9,60.04,3.69,1
0.14,97.11,22954,50.42,11.51,28845,2780,10.17,13.6,0.93,72.19,3.01,67.6,72.51,1.84,1
5.61,93.29,25000,40.48,8.2,32646,3454,11.32,12.59,4.74,63.25,1.49,49.27,55.85,7.66,1
2.89,89.61,33311,44.14,3.76,40760,1368,8.7,11.46,1.96,48.34,4.47,66.13,43.57,2.13,1
0.59,91.36,21312,42.71,4.61,26178,6847,5.12,7.18,0.57,46.51,8.88,55.01,43.24,5.11,1
1.17,98.04,20533,37,7.81,26636,2578,13.2,16.66,1.34,65.28,1.11,49.01,63.26,8.77,1
6.43,93,21952,33.88,7.99,27892,9804,11.59,15.38,2.67,63.79,2.37,46.94,60.05,9.2,1
2.92,79.24,36222,40.13,7.37,42284,2059,13.2,18.38,3.61,45.04,8.72,67.22,45.55,1.52,1
7.85,70.52,31702,35.24,11.15,35321,5275,13.2,16.55,4.9,50.72,10.88,50.63,51.86,4.54,1
0.17,97.74,23819,43.03,6.39,30250,1460,13.23,14.92,1.69,68.34,1.88,54.83,64.74,4.25,1
0.8,96.5,63203,69.68,2.48,70129,336,2.9,6.11,0.05,94.08,0.21,13.88,92.85,0,1
0.29,97.97,47930,52.8,2.47,53230,1366,6.38,8.13,0.8,83.61,1.6,32.14,78.19,0.57,1
2.21,94.71,35374,43.82,3.37,37485,577,9.53,14.19,1.95,71.35,2.65,25.89,70.93,2.32,1
0.44,98.4,52189,47.14,3.72,55185,425,4.49,6.88,0.91,93.8,1.21,17.1,92.69,0.4,1
3,84.87,45171,48.9,2.3,47353,495,10.67,15.95,2.07,44.41,5.81,52.98,43.23,0.8,1
1.66,93.95,56713,60.6,1.74,60489,414,6.14,8.28,0.43,86.26,0.78,26.66,82.46,0.29,1
1.22,97.54,32124,58.06,2.66,38492,560,7.07,8.11,0.5,80.7,0.45,39.42,75.86,0.88,1
0.83,94.56,43379,53.9,2.44,46785,574,9.16,12.35,0.24,81.34,1.32,37.6,77.93,0.52,1
2.51,68.29,14822,29.99,11.08,20465,3196,10.75,15.79,2,50.7,4.23,56.54,49.48,13.65,1
1.92,95.28,19635,59.01,3.1,36011,2631,3.46,5.02,1.43,39.76,4.83,58.96,36.6,0.87,1
5.43,92.39,37461,62.87,2.88,44456,486,9.83,10.89,0.95,74.86,0.56,39.94,68.72,0.53,1
1.42,95.27,69904,70.21,1.63,75732,451,4.77,6.63,0.39,90.42,0.36,17.79,87.68,0.23,1
0.31,96.46,60925,69.88,2.54,69743,274,2.94,4.8,0.2,92.86,0.67,14.9,88.16,0.19,1
4.07,93.09,31793,43.75,2.5,39203,691,10.85,15.26,2.43,59.62,1.63,53.9,55.33,1.74,1
1.7,96.67,45262,54.95,2.27,49820,406,5.48,8.09,1.55,74.59,1,33.91,68.58,0.35,1
1.05,97.91,26668,42.12,6.22,31438,1818,7.96,9.64,2.28,81.09,2,46.98,82.13,2.3,1
0.51,95.7,65920,70.79,1.66,70290,104,3.42,5.97,0.4,92.31,0.62,18,89.71,0,1
26.41,72.45,23726,39.06,7.54,30141,9889,9.43,12.67,5.88,61.35,1.83,47.28,58.2,7.07,1
0.43,96.08,41000,51.07,4.36,47229,706,6.29,8.41,0.93,68.92,1.97,49.71,63.6,0.22,1
5.9,92.95,16961,39.51,6.03,26207,2150,6.19,9.99,2.18,60.03,1.04,50.27,56.96,5.27,1
4.44,91.87,56478,69.44,2.09,65389,510,4.69,7.51,1.08,71.65,1.54,36.25,66.11,0.52,1
4.4,90.03,25149,26.98,4.14,28648,1899,13.45,17.77,2.55,53.23,4.92,54.48,53.48,9.02,1
4.24,90.72,29420,58.6,5.16,40799,28640,7.72,10.81,2.85,52.94,2.98,54.57,46.96,1.74,1
9.19,89.93,38605,48.23,2.81,44796,1724,8.48,12.2,1.68,67.12,1.4,37.72,62.06,2.07,1
34.08,65.15,18107,36.21,11.31,24583,2587,9.67,13.1,6.04,60.06,4.32,47.41,59.43,11.47,1
3.58,90.63,56468,61.83,2.25,64016,597,6.45,9.31,1.36,82.93,1.18,44.2,80.53,0.63,1
5.24,90.35,46885,52.57,2.61,53297,800,6.58,10.47,1.13,72.93,1.52,41.77,65.3,0.46,1
3.07,92.84,58028,60,2.35,63078,692,2.71,4.49,0.56,94.59,0.64,28.86,93.36,0.65,1
0.39,98.35,32979,59.2,3.23,40209,709,7.21,8.06,0.47,87.71,0.69,30.16,85.79,0.3,1
0.97,96.97,31911,44.61,5.86,38812,8694,10.74,13.33,2.99,51.62,1.61,58.39,46.04,5.81,1
3.27,95.79,22649,65.94,2.91,30002,1629,4.32,4.83,0.51,94.45,0.58,82.54,95.24,0.59,1
0.64,93.48,67723,62.06,2.2,79027,1209,10.65,13.33,0.8,68.11,1.37,48.27,62.52,0.36,1
1.06,96.63,41450,64.29,2.79,46682,656,5.69,7.68,0.75,77.84,0.7,26.11,73.57,0.47,1
3.38,94.56,35151,51.72,5.46,39845,1380,8.19,11.03,1.01,82.54,1.17,33.7,80.41,1.72,1
0.78,96.04,47518,55.48,2.4,54754,1066,8.47,11.89,1.09,78.52,1.25,46.9,72.95,0.57,1
1.3,97.8,42841,44.83,3.34,45410,322,6.69,8.12,1.12,90.89,1.36,25.95,90.24,0.9,1
3.41,82.62,19002,33.62,11,25151,5199,11.32,13.83,1.93,64.93,2.74,51.69,64.32,11.38,1
17.71,77.25,31262,41.36,6.29,39351,2529,8.03,10.35,8.18,43.52,3.91,56.64,39.36,2.68,1
17.01,81.68,20099,24.9,11.33,25406,2705,12.76,14.96,5.03,60.58,2.94,53.12,60.05,12.86,1
5.84,92.34,52780,64.97,3.25,59868,386,5.59,8.48,1.03,89.09,1,25.17,87.08,0.64,1
0.41,98.44,53333,61.31,2.71,65024,663,7.34,10.71,0.27,77.68,0.36,34.95,71.83,0.5,1
3.74,93.09,28465,44.95,3.14,35153,3303,8.81,10.48,1.63,78.26,2.67,69.64,78.25,1.46,1
1.28,98.06,20950,39.01,11.17,26986,2435,10.9,13.55,2.25,62.25,1.13,45.27,59.6,7.58,1
0.54,97.08,33253,44.09,2.91,37881,1081,9.32,11.79,0.36,76.03,2.43,39.41,72.98,2.49,1
2.28,94.74,49851,69.45,1.59,58871,340,5.73,11.09,0.74,85.62,0.43,18.79,82.53,0.18,1
3.62,90.11,70039,60.96,2.54,74375,753,3.41,4.69,2.02,95.34,0.52,19.32,94.56,0.45,1
0.24,98.43,52783,62.36,2.65,60921,470,4.7,7.32,0.53,87.18,0.59,28.9,81.35,0.35,1
0.23,98.08,27373,49.97,4.71,34413,1258,10.13,14.36,1.42,66.44,0.99,45.03,61.69,0.97,1
2.83,94.47,24365,48.61,7.84,33207,3099,9.02,10.99,2.16,58.51,1.03,53.8,50.6,2.48,1
1.06,95,59290,63.26,2.29,64933,1027,4.63,6.88,0.54,88.48,0.86,25.64,84.34,0.34,1
22.47,73.53,15917,29.2,7.83,26344,8363,7.79,9.86,6.55,45.15,4.56,58.77,41.77,10.3,1
0.19,98.55,26771,52.78,7.05,33874,1500,6.61,9.26,1.24,70.94,1.09,46.42,62.57,2.63,1
0.72,98.29,48986,45.67,3.8,55524,783,6.73,10.23,0.78,82.26,0.94,34.95,77.39,0.21,1
0.22,98.95,36972,60.89,2.63,41173,900,4.92,6.38,0.41,88.74,0.49,26.49,85.79,0.4,1
3.28,95.48,30938,52.03,5.1,40638,2028,8.68,11.02,1.63,61.53,1.34,48.05,53.67,2.28,1
1.54,96.68,17829,49.5,6.58,28167,2183,4.93,6.95,1.43,58.46,1.13,51.5,52.64,3.36,1
0.1,98.54,29661,37.71,3.85,33274,911,7.9,12.01,1.29,72.53,2.14,41.43,63.93,1.94,1
10.71,78.21,46915,55.13,1.06,60105,219,10.16,11.72,2.66,47.77,1.98,76.88,39.34,0.53,1
9.84,89.41,23819,37.29,10,28349,4341,9.83,14.3,3.99,69.27,1.35,42.88,67.28,5.25,1
14.46,84.34,41524,40.99,2.77,45990,405,6.91,11.74,1.93,74.61,1.02,31.79,68.39,2.01,1
0.54,98.25,36901,54.96,3.58,42116,578,6.72,10.33,0.21,81,0.98,34.17,75.95,0.98,1
0.39,59.45,24128,29.86,14.48,25588,3443,5.78,10.18,5.6,55.12,20.6,53.37,57.43,6.82,1
0.41,31.36,25567,13.95,10.52,25559,5857,5.55,10.44,8.9,32.13,59.01,86.51,30.53,8.93,1
7.67,81.28,19906,31.92,10.84,24301,2995,13.77,15.2,2.11,66.91,1.81,45.65,67.39,10.29,1
